id_operacao,id_projeto,data_hora,veiculo_modelo,energia_consumida_kwh,tempo_utilizacao_min,receita_gerada_brl
80e74cfb-2b94-498b-96f0-9745c84861ea,5,2025-08-23 23:24:11,Nissan Leaf,32.99,105,69.28
21dc7ae6-7290-44ba-8405-6e504c927fca,5,2026-06-11 11:21:11,Porsche Taycan,23.07,118,48.45
b886fdd1-6aa0-4208-8535-065d4a56d0ec,17,2026-06-06 08:19:11,Renault Kwid E-Tech,17.54,119,36.83
3bcc766f-b422-41e0-80c3-3d44c7e13702,16,2025-11-23 00:59:11,Nissan Leaf,39.79,54,83.56
397a6bc4-cb68-4584-be19-2c9e22a15495,3,2026-04-18 14:34:11,Volvo XC40,43.61,70,91.58
122c2bf9-922a-44a5-9fe8-359bbc096bce,20,2025-08-04 01:29:11,Renault Kwid E-Tech,49.9,89,104.79
d9136004-fd96-4bfe-94e7-10506dd1ceeb,3,2025-10-30 09:17:11,GWM Ora,44.55,83,93.55
d695af0e-b0a8-44a5-8ebe-263c269b9b0a,3,2026-06-16 23:54:11,Nissan Leaf,53.75,57,112.88
5c0684a0-57b0-41d9-9479-c4b9a747a3a8,10,2025-10-23 05:56:11,BYD Dolphin,41.64,78,87.44
7cf30084-94cf-4c5f-b39f-53c00861504d,17,2026-06-01 11:11:11,Volvo XC40,11.5,32,24.15
fff82c4e-09d6-473f-98a6-064cc441f3e8,14,2026-03-03 06:54:11,Renault Kwid E-Tech,11.23,108,23.58
4fc7bd37-6e4c-4638-b394-ce4332ba7de4,12,2026-02-03 04:05:11,GWM Ora,14.57,91,30.6
2b43084f-73e0-4bc6-bafc-729d6c4aebb3,10,2025-10-30 23:58:11,Nissan Leaf,15.82,27,33.22
5d6937e7-9d2e-4e43-aeec-55ad71a6cb0e,5,2025-09-13 10:33:11,Nissan Leaf,18.89,64,39.67
33fbf820-18a5-4d8a-a57f-90c48425b602,10,2026-04-20 22:33:11,GWM Ora,11.68,62,24.53
8938aaf6-975b-408f-bcd4-69c084ed674b,20,2025-09-13 11:31:11,BYD Dolphin,42.9,59,90.09
6d8ad7a2-443c-449f-8249-e7928cdd3aa7,20,2026-06-24 07:37:11,Nissan Leaf,38.89,117,81.67
d900dfef-e59b-490b-a596-a51a37cd0b9b,13,2026-06-08 12:21:11,Volvo XC40,36.67,73,77.01
1aef7ade-f74b-406d-95f8-a696d97784e4,5,2025-12-07 21:18:11,Porsche Taycan,17.64,34,37.04
29fe7e1a-5b3a-4572-91bb-acc4df161fb5,13,2026-02-08 13:56:11,Volvo XC40,19.69,46,41.35
52193bf8-a92c-4c82-afca-129b48989880,15,2025-07-17 14:00:11,Porsche Taycan,48.36,25,101.56
54e26732-5658-425a-a60a-a3ef4dff6ea8,3,2026-01-06 10:07:11,Volvo XC40,40.54,27,85.13
f5ecf61e-7d25-4a68-a9e4-beb245de97ae,12,2025-09-28 00:20:11,BYD Seal,25.27,119,53.07
66b7a4d8-4d29-4bb4-a83c-457e3f8f4268,1,2025-08-23 02:00:11,Volvo XC40,32.51,26,68.27
db1e9115-0dee-4da0-afa4-5923e5ba102e,20,2026-06-13 08:50:11,Porsche Taycan,32.93,46,69.15
048d4856-c8c2-456b-b230-b1549b4b952f,8,2025-10-29 01:16:11,GWM Ora,42.68,55,89.63
63a0f6b1-ac20-47b9-ba17-b5e741950e0b,19,2026-02-14 02:25:11,BYD Seal,17.13,120,35.97
5fe7e6ce-3fa2-4e3e-bab7-42b616534025,12,2025-08-20 01:16:11,BYD Dolphin,35.2,27,73.92
7674b65b-6a9e-4c24-9880-0fd64d4ccef4,20,2025-09-13 00:39:11,BYD Seal,39.78,108,83.54
a6addf80-f005-4568-9151-df161f361254,3,2025-11-08 12:33:11,BYD Seal,16.46,85,34.57
1b51fc9b-f390-4e6f-8f7b-7a6f9f2b1d14,15,2026-01-09 09:59:11,BYD Seal,54.58,71,114.62
1ac57b91-35e7-489d-88e7-7575bc82bb71,3,2026-05-09 05:25:11,BYD Dolphin,48.07,108,100.95
8222a3cc-3ec0-4497-82cb-a92cbd19356c,16,2026-02-17 01:02:11,Volvo XC40,27.04,25,56.78
df86a0d2-195e-4300-877f-be94dee6d29b,15,2026-04-01 21:17:11,BYD Dolphin,45.03,47,94.56
6bb85a15-ecd8-4661-a293-d637792dfd9d,15,2026-06-01 12:07:11,Porsche Taycan,51.51,77,108.17
e0b378bb-fd95-4523-bae6-330cee7d0a80,8,2025-07-28 09:13:11,Volvo XC40,45.56,53,95.68
e83b255c-440c-4ec5-8bd1-5de440c3e628,20,2026-02-06 07:36:11,Nissan Leaf,44.3,85,93.03
1acb9094-7f51-4d35-b2cb-782f06b660be,4,2025-10-11 12:21:11,Renault Kwid E-Tech,31.48,40,66.11
49e0e5cd-dc68-4b8a-806e-2aba78945b29,5,2026-01-11 10:46:11,BYD Seal,42.23,31,88.68
8ca37b6e-2b1d-401b-9ea5-e145e54ee650,13,2025-12-02 03:24:11,Porsche Taycan,37.53,27,78.81
fb329960-dc7f-4b4c-8e05-a053b0359bf6,3,2026-03-05 13:25:11,GWM Ora,41.54,52,87.23
f809c93d-6db1-4fdf-9d8a-d4c25485b6aa,10,2025-12-29 10:23:11,BYD Dolphin,34.12,79,71.65
f6087984-cc1b-4028-bb3c-8afa6085e430,20,2026-02-14 23:29:11,Volvo XC40,51.09,49,107.29
39c7730c-31ca-414b-88bb-d4854b4dfd91,10,2025-09-24 13:01:11,Volvo XC40,33.15,63,69.61
a3db0881-4980-40cc-a286-a643ec59e502,15,2025-07-26 08:17:11,BYD Dolphin,10.54,107,22.13
f1a10fa5-3aa7-48a0-8bd9-1b27b6d0c6a2,3,2025-11-07 04:14:11,BYD Dolphin,28.07,96,58.95
4b8eb13a-591b-43a6-b70d-9ebbc4f07397,6,2025-12-26 05:10:11,Volvo XC40,48.19,44,101.2
bca78fc9-081d-43f3-9f34-676e7a263493,17,2025-12-13 22:29:11,Nissan Leaf,37.15,103,78.02
3241bb08-dec8-49ae-9aef-903987bbef75,10,2026-02-19 05:25:11,GWM Ora,31.61,114,66.38
f484fcd0-49b2-4e37-9a3c-28968a0c3af3,17,2025-12-23 06:59:11,Nissan Leaf,47.84,25,100.46
f0e88afe-152d-49ac-9387-e2fc570a6a9b,4,2026-06-29 09:23:11,BYD Seal,42.32,22,88.87
1a5b9879-5f0e-4251-84e5-f3dbc22d7f8e,16,2026-02-23 09:57:11,BYD Seal,50.96,56,107.02
28341d52-f34f-42fe-9dba-7fd68f403b8c,13,2025-09-01 23:25:11,Nissan Leaf,18.35,84,38.54
9b2639ef-33b0-44c9-8b1e-c8fad947093e,12,2025-12-07 12:32:11,Nissan Leaf,23.38,37,49.1
3de27b41-ee9d-41f5-be11-8bbf2d1c6390,12,2026-04-29 02:30:11,Porsche Taycan,59.01,72,123.92
c81747de-96b5-4b5e-a77c-61685a73f2bb,20,2026-01-04 10:21:11,Porsche Taycan,12.03,22,25.26
6a36f4ca-0a12-4139-ba53-e5978a6d3edb,17,2025-08-15 05:25:11,BYD Dolphin,21.17,36,44.46
ffcffd4b-0974-4826-b689-f33eec37b448,10,2025-11-12 00:48:11,Volvo XC40,13.41,73,28.16
9daed2d5-147c-4ed9-8c33-450f48bd1f13,15,2025-09-12 08:40:11,Porsche Taycan,25.82,119,54.22
0b685d91-4ad8-4059-9a13-6da4c45cf614,1,2026-02-01 00:28:11,Volvo XC40,41.49,101,87.13
5e138ff1-6f31-4dd3-b403-266befe26fee,6,2025-11-11 03:54:11,GWM Ora,33.57,52,70.5
be66e9c3-339a-47a7-b577-0b7374118a56,8,2025-09-21 02:30:11,Volvo XC40,38.57,21,81.0
206189a0-cddd-4c0a-9cb6-e83776887b0b,3,2025-09-03 22:33:11,GWM Ora,15.48,34,32.51
5e44c50b-e8b0-4513-b402-2059edc03270,17,2026-03-23 23:18:11,Volvo XC40,18.98,117,39.86
c5f099e8-1745-4b2e-bb89-120cac864fc6,17,2026-05-16 13:52:11,Renault Kwid E-Tech,28.32,24,59.47
97312a25-ae14-4b03-ba5d-756dd22daaf7,3,2026-05-10 08:44:11,GWM Ora,12.94,31,27.17
8b7b19dc-d40b-482d-947b-bad00172ded1,17,2026-06-04 21:30:11,Porsche Taycan,59.42,93,124.78
69d136c5-6e0b-418c-9638-5625088d8c85,3,2026-06-16 23:40:11,Nissan Leaf,17.25,53,36.23
9a4c7c35-ed06-472c-b832-e5225ffce805,17,2025-09-07 21:07:11,Porsche Taycan,38.44,41,80.72
357dc019-bad3-4a3c-8ae6-6b20daf5ab65,8,2026-04-26 12:25:11,GWM Ora,25.92,38,54.43
adfcf141-ef16-4fea-a2e1-6524f0868410,8,2025-11-02 21:02:11,Renault Kwid E-Tech,47.86,95,100.51
4e0a4336-89f6-4abb-a53a-9940db1ec217,6,2025-12-01 12:11:11,BYD Seal,12.34,99,25.91
e2ed3bb5-15d9-4ebc-b0ec-982c997b3e9b,12,2026-01-03 06:51:11,BYD Seal,29.42,93,61.78
5f5e3a91-4f70-4b23-b79e-797a8b3c55f7,19,2025-10-06 01:36:11,Volvo XC40,32.38,24,68.0
48fc8e5f-6cb6-4f77-a894-6011f8a55cf7,15,2025-08-30 06:24:11,Porsche Taycan,15.12,34,31.75
7992bd55-dd3b-4fa4-8a03-98221e06b786,8,2025-12-25 23:30:11,GWM Ora,16.87,33,35.43
4b27737e-c6ee-4acd-b97c-0f16effae1cf,6,2025-10-14 09:38:11,Volvo XC40,51.57,47,108.3
1b9e9eb6-b1e5-47fd-952c-2f85f7d4d35c,15,2025-08-12 14:45:11,Porsche Taycan,17.94,84,37.67
b400f1de-7e51-4329-8f96-95e964b08905,3,2025-08-27 10:50:11,Volvo XC40,32.62,48,68.5
6c5740b2-e1f0-4c50-b6bb-3b3517f9de8c,13,2025-12-14 13:59:11,BYD Seal,19.98,21,41.96
3854e21d-f263-40f8-a43f-200c3fd7ff44,20,2025-12-13 00:01:11,Volvo XC40,13.03,109,27.36
c70bb969-2512-4e54-b2e7-2d00f335085d,13,2025-07-26 23:24:11,Renault Kwid E-Tech,37.4,38,78.54
5a06e804-914b-4997-8b05-d3055e9c0147,5,2026-06-06 07:18:11,BYD Dolphin,27.41,27,57.56
bf68690a-9f2d-47d7-ad35-c7a96619432a,10,2025-11-20 01:28:11,Volvo XC40,18.86,71,39.61
3d8a7a9a-18b6-4d2f-9306-d03e41f39a94,20,2025-12-13 04:25:11,Volvo XC40,43.39,28,91.12
0bddc2be-f6e7-4aee-8d26-d5ea74b8e605,15,2025-08-05 07:51:11,BYD Seal,37.21,38,78.14
1bd8054d-dcc0-4bc3-ba5f-6fc7993ab0e5,19,2025-12-15 03:52:11,Porsche Taycan,13.81,36,29.0
e9009243-287e-4516-ad26-24b79387a4e5,14,2025-10-19 13:03:11,Volvo XC40,53.75,20,112.88
1dde3ae8-ff37-4d11-9347-f8a8295f898b,1,2026-06-03 03:29:11,Volvo XC40,20.06,83,42.13
6e72d476-4218-42cf-a084-21e306149c69,3,2026-06-27 14:05:11,GWM Ora,35.59,66,74.74
3fcddcab-d7ff-4276-bbfd-e34759f1c57e,17,2026-05-27 03:01:11,BYD Dolphin,32.91,103,69.11
946a6b97-3bd3-4c8b-9ef4-c547069c98fd,19,2026-04-18 12:11:11,BYD Dolphin,37.52,41,78.79
ba7a7e5d-441a-45ae-b9fe-ba6fcc176c34,6,2025-07-26 21:07:11,Porsche Taycan,36.39,23,76.42
aeeed67b-2986-43e4-a495-8709af31f2f0,13,2026-06-05 03:07:11,Nissan Leaf,37.36,65,78.46
c6426700-5082-4af4-9c2f-b88198bd6908,1,2025-07-26 12:20:11,GWM Ora,23.32,69,48.97
73ce4318-24da-42d5-820a-60f7d83de219,3,2025-11-30 21:27:11,GWM Ora,11.0,48,23.1
41279426-faee-4dbe-8aa6-a0aef03afdaf,3,2025-12-16 09:35:11,Nissan Leaf,20.77,68,43.62
40201f52-fda8-4e00-9110-1f72a8c425f4,16,2026-05-14 23:16:11,Volvo XC40,21.08,46,44.27
caed0227-e4e5-4354-9d9a-0d69ffcde21b,5,2026-04-29 06:45:11,Porsche Taycan,34.3,58,72.03
1f7b4b58-9f4a-40d4-be1b-158bcbb5f3a7,19,2025-12-10 00:44:11,BYD Dolphin,38.35,116,80.54
eca2a602-a80a-42e9-bcdf-a257bd18cb63,17,2026-03-06 01:51:11,BYD Seal,17.76,93,37.3
fe876862-8687-418f-883b-f04461f7a17a,6,2026-04-30 22:53:11,Volvo XC40,31.32,112,65.77
3dda7b13-8310-4cd7-88f2-e2d60e8d8b9b,6,2025-12-17 08:41:11,GWM Ora,31.85,99,66.89
09482602-dbae-40c6-a652-df5c7c9b3a04,12,2025-07-31 08:14:11,Nissan Leaf,37.02,30,77.74
044bcb1a-baf6-4a80-8ac7-e6411f32d480,12,2025-07-28 07:44:11,BYD Dolphin,43.39,110,91.12
361366ff-9fa3-49b2-990e-fdf99102a25d,16,2025-09-16 04:56:11,GWM Ora,45.69,47,95.95
7a5c42a7-e659-47aa-b352-b3dd12124427,8,2026-07-04 02:43:11,Nissan Leaf,54.97,69,115.44
0cf9a8c8-0556-428c-aa97-79cd39484001,5,2025-12-26 12:44:11,Nissan Leaf,25.56,79,53.68
e028a2ce-3625-4b2d-91be-d5de43dba837,14,2026-04-09 04:19:11,BYD Dolphin,50.87,115,106.83
016c4cf2-17b0-44ff-a521-17287cd107df,12,2026-04-29 11:59:11,BYD Seal,26.11,109,54.83
6baa9e95-7103-4566-96dc-fe7c6e8b72ea,10,2026-07-09 10:15:11,Renault Kwid E-Tech,11.38,30,23.9
ba4822e9-6db7-4869-b797-d6d444f0a78b,8,2026-01-14 06:42:11,BYD Dolphin,26.12,77,54.85
097c371e-0fcd-4572-afa4-dacb7980d8a0,12,2026-06-13 09:14:11,Porsche Taycan,37.37,92,78.48
60f95e85-87ed-4a5f-a136-f257b2743fab,15,2026-06-20 13:56:11,Volvo XC40,33.04,106,69.38
6ac08fc2-e971-4030-ba41-3d8010cd02c7,13,2025-07-27 14:47:11,GWM Ora,49.92,48,104.83
321f4dfd-b1e8-41b2-a0f4-c5bd3ab50182,16,2025-07-26 11:10:11,Porsche Taycan,40.98,49,86.06
61b446cc-ac4a-4ea0-af14-e0872f43ac82,3,2026-07-05 21:14:11,BYD Seal,54.39,88,114.22
534e07dc-ffed-41e6-81a9-7f01e827f2da,5,2026-01-25 14:35:11,Nissan Leaf,57.14,115,119.99
7be4d70c-25b6-44a9-838f-665dc0866e9d,16,2026-02-27 09:10:11,Volvo XC40,41.14,88,86.39
454372d3-4767-4ebb-b5db-73272b0de64f,5,2025-10-17 07:11:11,GWM Ora,34.74,44,72.95
144db70b-8267-45b8-bbcd-92a98aa8d941,5,2026-04-06 02:00:11,GWM Ora,17.85,97,37.49
4c385196-cc15-4199-9fa4-02d17c28c0b6,16,2025-11-04 21:41:11,BYD Dolphin,16.35,105,34.34
ad9a4f26-c98d-4620-9144-55f30937125e,12,2025-09-15 06:59:11,BYD Seal,26.44,112,55.52
efdd5bf5-497b-407f-8f23-1ea2c4509ca5,1,2026-03-24 02:48:11,Nissan Leaf,15.17,119,31.86
7c370106-5c18-4bd4-a5a8-91319de12b4c,16,2025-11-20 10:28:11,Volvo XC40,40.97,27,86.04
d869702e-7635-48b0-94ac-3d7a3e55433f,12,2025-10-07 22:14:11,Renault Kwid E-Tech,23.08,113,48.47
c9fb8a8e-3f65-43f1-bc44-a4a79dc07331,3,2025-10-19 00:18:11,Nissan Leaf,53.43,67,112.2
db8f13cd-3a7a-42bb-b464-1694aabdb246,17,2026-03-19 01:50:11,Volvo XC40,47.96,54,100.72
62ef2070-0f81-4b89-95f2-ee90e3a8fefe,14,2026-03-24 06:41:11,Renault Kwid E-Tech,41.05,49,86.2
4301a070-f418-4abe-aae6-9d6bfac33618,6,2025-09-07 03:24:11,Porsche Taycan,51.25,25,107.62
f72c65e0-cadf-4849-8cb7-1505f3104370,5,2026-07-04 11:07:11,BYD Seal,36.46,20,76.57
8102a135-8ede-40ca-a24f-58c6a01cf214,8,2026-02-16 23:26:11,Nissan Leaf,28.94,40,60.77
a443a73b-5c27-45ec-90f6-c5f45f8a6ac1,19,2026-06-20 14:48:11,Volvo XC40,19.62,81,41.2
57c2e0f4-6e70-4e5f-9948-c4356a0a3ad3,8,2026-02-08 03:53:11,Porsche Taycan,21.36,93,44.86
d1006c9b-398b-4e77-985a-303d44f87f67,17,2026-07-06 23:24:11,Renault Kwid E-Tech,41.18,20,86.48
f746e54e-6181-4004-a5cd-428319a93813,16,2026-06-10 05:08:11,Nissan Leaf,11.95,103,25.09
ecd1e779-efc3-47a7-8c51-67e386287759,19,2026-01-20 02:14:11,GWM Ora,41.03,120,86.16
9d7b8797-da46-41c7-9c14-ff2bac4154d8,5,2026-02-20 01:04:11,BYD Seal,11.25,117,23.62
3ec71050-a18d-4755-a88a-09a76cfa928e,13,2026-06-11 02:02:11,Porsche Taycan,13.11,63,27.53
ac635182-dd8c-4c65-b8e1-814bdb120074,19,2026-03-01 08:20:11,Renault Kwid E-Tech,12.21,30,25.64
0676b943-9e57-4902-9a4f-d63268f1971e,15,2025-09-01 14:19:11,Porsche Taycan,19.93,51,41.85
39435398-8c76-4236-8510-cde2e3614592,12,2025-10-03 03:31:11,Nissan Leaf,36.01,50,75.62
28c93c3c-1254-47b8-8d8b-e6190014b387,1,2026-04-07 03:07:11,Renault Kwid E-Tech,28.61,106,60.08
a0900581-5a25-4246-9f90-592045b7325b,14,2026-01-09 06:34:11,BYD Dolphin,55.24,108,116.0
ae1c96fc-1978-485e-94ab-3114ef7139d5,19,2026-03-17 04:24:11,Renault Kwid E-Tech,40.93,65,85.95
0e6eb08e-5e92-4413-ab26-2f99f3abc383,6,2026-02-22 13:05:11,GWM Ora,50.58,105,106.22
9cb82be4-c57b-42ea-9f44-418a5175aea3,20,2025-11-18 06:39:11,BYD Seal,35.9,105,75.39
9c8e39e0-3018-434d-9581-76ca6c20301a,20,2026-04-02 03:08:11,BYD Dolphin,20.86,47,43.81
00806f71-9741-4afd-83a8-a476545b313c,17,2025-12-01 12:42:11,BYD Dolphin,43.26,51,90.85
5cd1ddb1-7d9b-47c7-9fe7-61ab5ccdd3b3,8,2026-05-19 23:21:11,Porsche Taycan,49.66,30,104.29
ce8da993-179d-4add-9ae1-39395cafdd96,12,2026-04-01 13:05:11,Nissan Leaf,48.68,120,102.23
886e980d-1f82-4e4a-a49a-86136b37a52f,3,2026-01-23 11:39:11,GWM Ora,43.06,35,90.43
daf5d939-682d-426d-88e3-7ec65d94b429,4,2025-08-15 23:14:11,Volvo XC40,21.24,74,44.6
b2b4b7be-dedd-41f8-8aec-ebc35ea93d76,20,2026-05-25 12:53:11,GWM Ora,18.05,106,37.91
13a07af9-3f26-4f48-82f9-30d1fcf28932,12,2025-12-16 23:04:11,BYD Dolphin,45.11,86,94.73
96bdb119-7289-45dc-a0e3-2ae2a3ae6599,6,2026-05-10 12:53:11,GWM Ora,41.46,35,87.07
59b2fdbe-f175-4373-a8c1-55018cf89946,17,2025-09-09 02:41:11,Volvo XC40,35.42,42,74.38
4878f665-5def-4210-abba-5ec38cd35dbc,14,2025-07-25 22:49:11,Porsche Taycan,21.55,74,45.26
24013ec5-b7df-4a85-baf5-aac30fad0e29,8,2025-09-09 23:27:11,BYD Seal,51.68,22,108.53
bbcc888f-c584-4903-81bb-8a0919141d15,12,2025-12-03 13:32:11,Volvo XC40,15.56,118,32.68
b088b941-2c19-491b-a5f8-ac355c522450,1,2025-10-14 02:33:11,Renault Kwid E-Tech,47.46,76,99.67
6828e651-9584-4119-88a5-9a8a1b23e348,5,2026-03-04 03:08:11,BYD Dolphin,41.78,44,87.74
6c516ea8-000a-4059-af9c-33302be503b7,5,2026-03-20 12:11:11,BYD Seal,59.45,93,124.85
c9ca5014-7ecb-435e-8ac1-9c42a7e9d8fa,14,2026-02-27 03:38:11,BYD Dolphin,25.74,26,54.05
8be60652-977a-4fb8-9e24-26434c65142b,14,2026-01-01 06:25:11,BYD Dolphin,52.35,34,109.94
43f5d56a-4278-4ccf-8fc1-50e29cb218ce,8,2025-07-28 05:24:11,Renault Kwid E-Tech,30.85,77,64.79
060e00ee-9eac-4eda-8114-663af27cc6c4,14,2026-06-03 01:50:11,Renault Kwid E-Tech,51.21,114,107.54
52da0758-f60d-4a56-ab4f-ade018c05861,12,2026-01-09 07:49:11,Volvo XC40,18.83,75,39.54
462d1071-d29b-491b-85ad-f139acbbe68e,10,2025-08-10 08:42:11,BYD Seal,10.27,66,21.57
ec81561a-5672-488a-805f-b75b7a85d508,12,2025-09-18 11:32:11,BYD Dolphin,50.33,74,105.69
27306549-2ac9-43e6-8562-7aa4504f5604,4,2026-01-13 00:08:11,Renault Kwid E-Tech,18.17,83,38.16
a07a1ab0-784a-433c-8978-f6de0b89ea81,15,2025-08-28 10:23:11,BYD Seal,31.05,53,65.2
923acda1-0f58-44cc-8c65-bd50757f8616,15,2026-01-20 13:20:11,GWM Ora,28.27,65,59.37
b487e5a7-5df8-4181-b7b9-2c63b820beb5,1,2026-07-07 00:12:11,BYD Seal,57.2,105,120.12
55149688-a625-48bd-ac8f-c621ea454c0e,3,2026-06-16 22:45:11,Volvo XC40,59.16,62,124.24
de1ab7d9-ec9a-41a1-8329-5c99db88ac89,1,2026-06-22 22:29:11,BYD Dolphin,51.26,67,107.65
1aa01668-3497-41d0-93c9-f0b4ae3bf462,17,2026-07-04 03:10:11,Nissan Leaf,32.38,118,68.0
acdc76ee-4b73-4c08-9462-dadf0a7bdab2,14,2026-02-26 08:40:11,GWM Ora,29.69,45,62.35
0f9d20b8-247a-423d-bf18-f2c3958997b6,12,2026-06-13 00:36:11,Nissan Leaf,50.1,64,105.21
eb9006bc-b87e-49a5-bd6e-02e7155c270d,1,2026-04-25 04:34:11,Volvo XC40,11.27,33,23.67
8b5e7f14-c911-4066-846a-6896e40ec8c5,15,2026-01-08 14:32:11,BYD Seal,56.11,71,117.83
ad4b2406-c47e-46ee-8585-d2de2eaeb11c,17,2026-03-31 14:49:11,BYD Dolphin,28.1,51,59.01
9cca48a2-bf9f-4abf-9dac-2507b9d25e5d,17,2026-01-26 13:41:11,Nissan Leaf,27.79,95,58.36
ba489168-4ded-4ed0-b6e6-59b35cd9064d,16,2026-07-04 09:56:11,BYD Dolphin,56.71,106,119.09
5c979fbd-3e79-4b9a-94fd-aa9b0d5b51a0,4,2025-08-11 02:38:11,BYD Dolphin,39.0,61,81.9
63a1b8af-d54e-4b04-9099-c0bb5c2059c5,6,2025-12-01 01:50:11,Renault Kwid E-Tech,11.39,69,23.92
1b72d249-b65d-4489-98b8-b01398ed6171,15,2026-05-24 01:00:11,Nissan Leaf,58.85,105,123.59
424d9a5c-925c-4a2c-b7b5-4ce194ca2cf5,13,2026-02-07 08:16:11,Volvo XC40,34.7,119,72.87
21969a1e-28b2-4bfb-985a-0c717d6a2b09,6,2026-01-27 14:48:11,Volvo XC40,59.18,56,124.28
49466322-96eb-4981-a57d-8cd19c24bcec,5,2026-01-02 12:13:11,BYD Seal,56.36,117,118.36
499b8170-e962-43e1-9bd4-55149148f0f5,1,2026-02-12 08:24:11,Renault Kwid E-Tech,11.33,32,23.79
8aeb3686-e7a4-44b9-ad85-ea9e4d8e7ed2,19,2026-05-23 08:01:11,Porsche Taycan,43.26,76,90.85
4420c6db-560a-437d-b7d4-cbf2e333a0b4,13,2025-07-22 23:58:11,Renault Kwid E-Tech,24.72,23,51.91
a412354a-0dca-48e5-a6f4-7193fc1e21b7,10,2025-12-18 10:53:11,Renault Kwid E-Tech,54.45,33,114.35
c42062b0-3901-4d5a-8dfb-6b295481d01e,10,2025-11-03 00:26:11,Renault Kwid E-Tech,59.93,78,125.85
314cbdde-9dd2-407f-af34-ec95f54e09e9,16,2025-12-26 01:16:11,Porsche Taycan,18.19,22,38.2
7ef3039b-10f4-4138-9bf2-b25a5420e25b,12,2026-03-06 21:04:11,BYD Seal,19.4,28,40.74
0f05a4c3-b988-45aa-aad3-32baaa95169d,14,2026-04-20 21:31:11,Renault Kwid E-Tech,16.45,61,34.55
43c00453-d41e-4b4c-9982-475c65247ffc,3,2026-03-08 23:19:11,Porsche Taycan,12.77,35,26.82
30acc517-2d32-4bf5-8ab8-8e16200616ef,10,2025-10-19 04:38:11,GWM Ora,50.26,110,105.55
9f6615db-27a0-49b6-9543-348094090437,12,2025-08-21 12:49:11,Porsche Taycan,52.81,48,110.9
7c3c1cba-25e5-4ca4-be04-b78c3e69c30c,5,2025-12-02 06:07:11,Volvo XC40,46.02,92,96.64
dd374977-5b25-4070-ac28-a704f68c954f,4,2026-05-28 22:41:11,Renault Kwid E-Tech,31.66,50,66.49
11bc19b9-afec-4a08-82f7-b3ba35ae4ba1,5,2025-08-27 07:10:11,Volvo XC40,55.22,69,115.96
27c4e8aa-a8ba-4b21-8f7b-0e9bfb26bea2,19,2026-04-12 05:13:11,Volvo XC40,21.78,33,45.74
85c6ae1d-13de-471e-bb4e-7b13a9a895ba,19,2025-10-20 05:14:11,BYD Seal,26.98,39,56.66
cbb23e93-24bc-49c8-9df1-a527f21e59d2,4,2026-01-02 01:04:11,GWM Ora,19.51,45,40.97
7098baea-8d63-4fdf-a341-24ea01dbfe06,6,2026-01-30 08:23:11,BYD Seal,29.88,40,62.75
7a7b8eec-4ab6-439d-9131-b6f9aee1b4d1,16,2025-08-28 06:14:11,Porsche Taycan,12.86,43,27.01
72c7c28f-093a-4e90-b4e6-c00d5acb1212,5,2026-05-26 12:56:11,Renault Kwid E-Tech,34.73,65,72.93
9b2a4b17-e7c1-44bf-877a-5371c80ff8ef,16,2025-07-22 06:48:11,BYD Seal,48.37,120,101.58
ba92fdf6-1757-45e9-9aad-58da29301bb8,10,2026-05-20 21:40:11,Volvo XC40,14.3,52,30.03
1250080e-f34d-4e86-8205-35610cbf49fd,16,2025-08-05 02:13:11,Porsche Taycan,36.34,37,76.31
75157d1a-34d9-4bb8-940e-fe99178ab89d,16,2025-12-03 06:47:11,Renault Kwid E-Tech,28.85,106,60.59
8ee32d3b-14f5-4350-893d-ce0ee9fc30da,15,2026-02-25 06:00:11,GWM Ora,46.66,54,97.99
d0a7d5bb-f760-4031-b375-2e51dcf9b399,12,2025-10-03 08:47:11,GWM Ora,48.72,119,102.31
ca369ee0-5f7a-40d8-8bf6-a9191b6859c8,5,2025-08-11 22:29:11,BYD Dolphin,10.9,120,22.89
6d5fc5c3-9bd8-4171-9266-5364fd1dedd2,1,2026-04-24 10:17:11,Renault Kwid E-Tech,50.04,71,105.08
680f57cd-5d0c-47c4-b2ca-277d299f4c80,3,2025-09-06 22:33:11,Renault Kwid E-Tech,22.56,120,47.38
7653c727-9337-4cbc-960d-b7879f0b4df9,10,2026-04-11 09:05:11,Nissan Leaf,44.65,28,93.77
12cb04f7-9ab2-40c9-b006-ea52277618d8,16,2025-08-05 12:40:11,BYD Seal,55.59,56,116.74
0e985242-00cb-4e64-b58e-7b8f6af33742,3,2025-08-03 21:03:11,BYD Dolphin,10.59,89,22.24
e2692c12-3b8a-4674-98b6-552b35b03d50,19,2026-03-01 09:26:11,Volvo XC40,20.13,103,42.27
fce7b75c-ffc8-4487-87cd-314c43782fb4,16,2026-07-10 11:02:11,GWM Ora,55.09,103,115.69
5248b697-b300-4eb4-910d-b4e091327221,14,2026-05-03 05:51:11,BYD Seal,42.25,54,88.73
887099ed-76e0-4b61-866a-be635d688f84,16,2026-02-21 09:16:11,Volvo XC40,52.02,107,109.24
04d3d802-7f08-4267-979f-ee6f7b97a72e,10,2026-03-01 00:07:11,Renault Kwid E-Tech,51.05,64,107.2
4a9f67e6-7a07-4217-8446-78ef341e277c,10,2025-11-15 01:28:11,BYD Dolphin,54.04,56,113.48
