id_operacao,id_projeto,data_hora,veiculo_modelo,energia_consumida_kwh,tempo_utilizacao_min,preco_kwh_brl,receita_gerada_brl,data_referencia,ano_mes,hora_recarga,custo_energia_brl,margem_bruta_brl
3d85de89-c217-4429-8e20-07247d137018,26,2025-10-20 06:28:20,BYD Seal,30.94,72,2.49,77.04,2025-10-20,2025-10,6,27.85,49.19
b63b4dc3-a559-4463-b9e1-3ceab0cbc61f,26,2026-03-28 21:55:54,BYD Seal,46.79,86,1.99,93.11,2026-03-28,2026-03,21,42.11,51.0
046a0df5-cafd-4613-b2bb-912d7da67785,13,2025-10-29 23:20:42,BYD Seal,33.92,78,2.49,84.46,2025-10-29,2025-10,23,30.53,53.93
6786d506-38ba-4abc-8b53-05e517d2582e,22,2026-04-13 16:34:22,GWM Ora 03,43.79,44,2.29,100.28,2026-04-13,2026-04,16,39.41,60.87
a9f948b2-4e63-44bb-be49-3f43b118f68d,28,2025-11-18 14:35:19,Volvo EX30,21.24,110,2.29,48.64,2025-11-18,2025-11,14,19.12,29.52
8db06746-7927-4973-9e78-1fd794e0d3ba,11,2025-10-29 21:20:30,BYD Dolphin,27.44,93,2.29,62.84,2025-10-29,2025-10,21,24.7,38.14
ff233d5f-6ced-415d-9800-7c0287ea7ff5,28,2026-06-26 23:24:57,Renault Kwid E-Tech,59.01,38,2.29,135.13,2026-06-26,2026-06,23,53.11,82.02
5a104129-54ae-4d1b-8ce6-424dbef59fe6,23,2025-12-10 07:18:45,Volvo EX30,13.95,115,2.49,34.74,2025-12-10,2025-12,7,12.56,22.18
4e7ed827-455a-4762-b428-a656b3ee4d3b,5,2026-03-17 12:12:52,BYD Dolphin,36.93,98,2.29,84.57,2026-03-17,2026-03,12,33.24,51.33
b8a6171f-1ee3-4dc4-bb04-8a8b405bfdc9,23,2026-05-11 13:15:03,BYD Seal,43.49,26,2.1,91.33,2026-05-11,2026-05,13,39.14,52.19
be2d740a-1e9b-43bc-90c7-c006314d3441,1,2025-09-04 19:21:45,Nissan Leaf,33.62,40,2.1,70.6,2025-09-04,2025-09,19,30.26,40.34
b0ae8f08-c31e-4bbc-b36c-b62b892e6161,13,2026-02-08 21:30:41,Volvo EX30,19.97,102,2.29,45.73,2026-02-08,2026-02,21,17.97,27.76
bd1531c8-3764-4bda-b108-d4482f65fafa,6,2025-08-14 08:41:36,GWM Ora 03,21.61,42,1.99,43.0,2025-08-14,2025-08,8,19.45,23.55
96ef2ad6-b97e-4703-86c8-adfe7bf47042,2,2025-08-02 18:50:31,BYD Dolphin,19.32,58,2.29,44.24,2025-08-02,2025-08,18,17.39,26.85
98c7472a-864e-4a13-829c-fc0cfa02eaec,5,2026-05-01 09:59:21,Renault Kwid E-Tech,24.23,84,2.49,60.33,2026-05-01,2026-05,9,21.81,38.52
d52721e7-19bc-443e-bb02-bebb48729a4d,27,2026-03-11 14:12:51,GWM Ora 03,15.63,102,2.1,32.82,2026-03-11,2026-03,14,14.07,18.75
5c62b3a2-3a3c-463e-8bd6-cee631b1b099,21,2025-11-23 11:00:47,Porsche Taycan,26.86,116,2.29,61.51,2025-11-23,2025-11,11,24.17,37.34
b540b30e-039f-4a25-8d61-68bd2defe193,30,2025-10-21 11:39:54,GWM Ora 03,41.94,85,2.49,104.43,2025-10-21,2025-10,11,37.75,66.68
0ba6eab9-4639-447b-a067-bdac88bd13d1,18,2025-12-29 08:25:42,Volvo EX30,14.77,51,2.1,31.02,2025-12-29,2025-12,8,13.29,17.73
4ac9778d-8da8-4ee4-8df5-6ac6f96b648a,13,2025-07-18 14:24:15,Volvo EX30,32.34,94,2.29,74.06,2025-07-18,2025-07,14,29.11,44.95
a34b6cf6-2053-4a42-b1af-db65b289f224,2,2026-05-04 06:16:41,Porsche Taycan,27.98,35,2.1,58.76,2026-05-04,2026-05,6,25.18,33.58
1a432f0a-7daa-49f0-80b6-fce2de53790a,26,2026-03-10 15:10:25,BYD Dolphin,44.3,101,2.29,101.45,2026-03-10,2026-03,15,39.87,61.58
48ca7651-92f5-4f7b-8323-d342df6a8f93,18,2025-12-13 17:39:14,BYD Seal,20.96,78,2.1,44.02,2025-12-13,2025-12,17,18.86,25.16
5738811d-70c2-403f-ba8d-03aa782a65e0,28,2026-05-21 17:26:44,Nissan Leaf,37.46,105,2.49,93.28,2026-05-21,2026-05,17,33.71,59.57
40a26c60-0d27-4659-b72a-da9b2f32751e,19,2025-11-03 13:43:48,GWM Ora 03,39.79,87,1.99,79.18,2025-11-03,2025-11,13,35.81,43.37
1d34d08e-7a4c-45d4-9c99-e04cf0e98b3b,30,2026-07-10 17:04:58,Nissan Leaf,38.21,84,1.99,76.04,2026-07-10,2026-07,17,34.39,41.65
7de31a51-6694-4343-90ba-58e3d2762bdc,4,2025-10-26 23:09:10,Porsche Taycan,26.41,46,2.49,65.76,2025-10-26,2025-10,23,23.77,41.99
afbb411a-a123-4a8c-93b7-a88612f70c97,17,2026-05-09 21:05:57,BYD Seal,35.52,85,1.99,70.68,2026-05-09,2026-05,21,31.97,38.71
cfa701cd-2631-400b-a6d7-94d30db95301,27,2026-02-12 20:36:03,BYD Dolphin,37.94,70,2.29,86.88,2026-02-12,2026-02,20,34.15,52.73
15ce6a66-4dc8-4a1e-b2f9-e5fa90164161,16,2025-11-22 06:47:13,Volvo EX30,38.92,109,1.99,77.45,2025-11-22,2025-11,6,35.03,42.42
8edddfcd-1e52-4770-bf89-7142fe716b14,2,2025-08-16 23:03:59,Volvo EX30,54.71,72,2.49,136.23,2025-08-16,2025-08,23,49.24,86.99
989bc4da-9b37-422b-aa8a-616fc3b290d0,14,2025-10-15 10:49:41,GWM Ora 03,58.92,77,2.49,146.71,2025-10-15,2025-10,10,53.03,93.68
c693da11-39c6-41ca-9e50-aa42ca6dfda1,23,2026-01-24 18:05:43,Renault Kwid E-Tech,58.21,64,2.1,122.24,2026-01-24,2026-01,18,52.39,69.85
e893be3d-7354-4a6f-a160-745985c7504b,30,2025-09-13 11:34:25,BYD Dolphin,36.44,116,2.1,76.52,2025-09-13,2025-09,11,32.8,43.72
96a9954f-dc33-41f9-8c1f-55ab715629ee,20,2025-07-26 15:29:43,GWM Ora 03,45.95,49,2.49,114.42,2025-07-26,2025-07,15,41.36,73.06
9191b363-4e2d-4645-adc7-cac7fd72b050,2,2025-11-18 20:22:09,Renault Kwid E-Tech,23.78,104,1.99,47.32,2025-11-18,2025-11,20,21.4,25.92
f5c9b047-9c10-4572-8f6b-40d09efba58b,17,2026-02-14 06:15:13,Nissan Leaf,13.36,106,1.99,26.59,2026-02-14,2026-02,6,12.02,14.57
c342bd2b-f295-456e-9967-5f06bd767e35,8,2026-07-10 07:15:47,Nissan Leaf,12.21,47,2.49,30.4,2026-07-10,2026-07,7,10.99,19.41
43bfd931-3605-4f54-a021-c0ca3531968d,21,2025-08-12 10:32:18,Nissan Leaf,21.71,118,2.29,49.72,2025-08-12,2025-08,10,19.54,30.18
3d67cde9-2834-44c0-94c8-b3b4a911d192,16,2026-06-24 16:15:19,Volvo EX30,53.81,55,2.1,113.0,2026-06-24,2026-06,16,48.43,64.57
2812859a-1337-439e-8d4f-5d272c7f0b79,23,2025-08-15 23:37:56,Porsche Taycan,46.76,74,2.1,98.2,2025-08-15,2025-08,23,42.08,56.12
b07aa066-7354-45ea-a894-9b8d00af5b3a,29,2026-04-25 21:03:22,Nissan Leaf,57.08,60,2.49,142.13,2026-04-25,2026-04,21,51.37,90.76
085b15fb-4a8f-4810-b84c-2f29980402a2,28,2026-07-06 19:26:09,Nissan Leaf,24.99,80,2.1,52.48,2026-07-06,2026-07,19,22.49,29.99
48603b32-b4fb-4eb9-89c1-3de73b4206c5,2,2025-11-15 13:19:54,Nissan Leaf,45.38,72,2.49,113.0,2025-11-15,2025-11,13,40.84,72.16
1238d630-743b-45a2-9c0f-2fcfb3f6fe0d,7,2026-02-13 23:33:08,Volvo EX30,29.42,102,2.29,67.37,2026-02-13,2026-02,23,26.48,40.89
43b9da13-ec85-4f37-bbc1-a987aff8754d,2,2025-08-24 20:54:23,Volvo EX30,14.62,68,2.1,30.7,2025-08-24,2025-08,20,13.16,17.54
96fc734d-a003-4d28-8a8f-3653c9af18f8,18,2026-06-24 07:55:04,BYD Seal,19.41,62,2.1,40.76,2026-06-24,2026-06,7,17.47,23.29
32a447b2-ef04-457d-8dcc-c33aa9434aa0,27,2025-12-17 06:13:59,Renault Kwid E-Tech,19.5,81,1.99,38.8,2025-12-17,2025-12,6,17.55,21.25
398d1ca6-8b68-40b5-9d61-fac36cd5e859,28,2025-11-16 12:25:58,Volvo EX30,21.97,68,2.29,50.31,2025-11-16,2025-11,12,19.77,30.54
44007d5a-e88d-4719-a624-2b40a5cb63a2,19,2026-03-10 23:41:22,GWM Ora 03,25.42,79,2.29,58.21,2026-03-10,2026-03,23,22.88,35.33
0f44704f-1247-4a4e-a469-98e8d39e198b,14,2025-09-03 21:48:53,Volvo EX30,26.01,72,2.1,54.62,2025-09-03,2025-09,21,23.41,31.21
9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,11,2025-08-07 13:47:09,BYD Seal,10.81,45,2.49,26.92,2025-08-07,2025-08,13,9.73,17.19
ebd34616-91b7-4d8e-9301-6989bfbbb17f,20,2025-12-30 13:24:36,Porsche Taycan,51.67,107,2.49,128.66,2025-12-30,2025-12,13,46.5,82.16
77fc9703-1fd5-4423-b06c-5c5649e2623d,17,2026-01-03 14:48:52,BYD Seal,34.43,113,2.49,85.73,2026-01-03,2026-01,14,30.99,54.74
670acc5c-b321-4f21-8dd8-eb85b04d3376,20,2026-01-11 11:08:46,Porsche Taycan,37.33,27,2.1,78.39,2026-01-11,2026-01,11,33.6,44.79
8a3c3b5e-801e-41da-85b1-ed25f1533ae8,28,2026-04-09 07:53:54,BYD Dolphin,13.72,72,1.99,27.3,2026-04-09,2026-04,7,12.35,14.95
9918ee46-1497-4658-b010-f7197e695d0d,19,2025-09-23 13:04:45,GWM Ora 03,17.55,67,2.1,36.86,2025-09-23,2025-09,13,15.8,21.06
bc0a6a5d-6e99-4e3e-a3b1-37fc0a3450fc,1,2025-08-14 21:42:31,BYD Dolphin,10.79,87,2.49,26.87,2025-08-14,2025-08,21,9.71,17.16
069f14f1-4018-4c6e-9a8c-fa3c5283aac7,29,2025-12-02 23:18:01,BYD Seal,35.11,33,2.49,87.42,2025-12-02,2025-12,23,31.6,55.82
ac9ed156-f63f-4e41-ba9a-ca5e176132ed,30,2025-09-02 22:09:15,Volvo EX30,19.6,54,2.29,44.88,2025-09-02,2025-09,22,17.64,27.24
964db03f-9340-4fad-9c4a-d56bd6016237,26,2026-02-03 08:23:25,BYD Seal,32.95,58,2.1,69.2,2026-02-03,2026-02,8,29.66,39.54
c3c75611-ffe3-4a49-854f-92fff366bad4,3,2026-06-30 08:41:54,GWM Ora 03,42.49,68,1.99,84.56,2026-06-30,2026-06,8,38.24,46.32
9384ec2b-44fe-4cae-9248-a9a7ac1aa554,3,2026-01-24 23:30:03,GWM Ora 03,41.84,75,2.1,87.86,2026-01-24,2026-01,23,37.66,50.2
2cd94cbb-c19a-458c-835b-1c8c0a4c9f7f,8,2026-06-10 16:36:54,BYD Seal,58.69,108,1.99,116.79,2026-06-10,2026-06,16,52.82,63.97
7135f221-a6c9-437f-84da-d06a7872bdeb,20,2026-05-01 21:17:02,Nissan Leaf,56.21,104,2.29,128.72,2026-05-01,2026-05,21,50.59,78.13
ff37d19c-2e76-428b-8735-44f9ea83bf00,21,2025-07-31 11:59:54,BYD Seal,25.72,116,2.1,54.01,2025-07-31,2025-07,11,23.15,30.86
d0725b5c-a281-4044-af96-288295d82980,21,2026-07-14 18:59:04,Renault Kwid E-Tech,24.96,69,2.1,52.42,2026-07-14,2026-07,18,22.46,29.96
785299f4-175b-498d-b814-01027de1bdfe,29,2026-06-26 23:21:24,Porsche Taycan,47.78,112,2.1,100.34,2026-06-26,2026-06,23,43.0,57.34
5230dfbd-5553-42fe-a889-803e5913f9d3,8,2025-08-24 22:47:22,Renault Kwid E-Tech,12.68,29,2.49,31.57,2025-08-24,2025-08,22,11.41,20.16
292bd156-db94-4570-9ac7-0ec0ab8ddeb4,29,2026-01-05 18:49:20,GWM Ora 03,11.48,82,2.29,26.29,2026-01-05,2026-01,18,10.33,15.96
7ed70ed7-b194-490b-a961-929e546e035a,3,2025-11-08 17:35:24,Renault Kwid E-Tech,31.59,99,2.49,78.66,2025-11-08,2025-11,17,28.43,50.23
668409e3-f1f8-443e-a99f-131849c8a43f,15,2025-12-13 13:45:04,Porsche Taycan,14.1,120,2.1,29.61,2025-12-13,2025-12,13,12.69,16.92
0964fbbf-8cd3-41b0-82b0-1cfdd045dd1c,3,2026-06-04 10:47:24,BYD Dolphin,25.83,59,1.99,51.4,2026-06-04,2026-06,10,23.25,28.15
409d3602-5084-4242-968b-1625746f7891,6,2026-02-27 17:48:17,GWM Ora 03,15.11,77,1.99,30.07,2026-02-27,2026-02,17,13.6,16.47
c5c5b37a-f85e-46a1-9dad-09b252c21221,14,2026-04-26 23:32:26,Nissan Leaf,15.16,31,1.99,30.17,2026-04-26,2026-04,23,13.64,16.53
d32e6dcd-83bc-4478-9d6a-c7b86778043b,15,2026-05-16 16:55:24,Renault Kwid E-Tech,10.62,30,2.49,26.44,2026-05-16,2026-05,16,9.56,16.88
de8ede0b-a85c-4e4a-804b-6fabfcf56188,6,2026-04-27 13:36:33,BYD Seal,18.48,54,2.49,46.02,2026-04-27,2026-04,13,16.63,29.39
0de051a6-69ca-47d2-b644-14fd8ae769ed,9,2025-12-16 14:31:09,GWM Ora 03,13.16,58,2.49,32.77,2025-12-16,2025-12,14,11.84,20.93
9f64eeed-5c9d-427d-84b8-71bb300568d2,22,2026-03-19 08:23:16,Nissan Leaf,57.21,45,2.49,142.45,2026-03-19,2026-03,8,51.49,90.96
71299889-a01a-4992-bf9d-3e64c1a6423b,13,2026-03-06 09:08:19,Renault Kwid E-Tech,10.34,99,2.49,25.75,2026-03-06,2026-03,9,9.31,16.44
445dcc38-341c-4494-8d36-6dfcc28ebd70,11,2026-01-25 16:28:21,Volvo EX30,31.53,97,2.1,66.21,2026-01-25,2026-01,16,28.38,37.83
49bc473f-ed7b-4656-a18a-15368c99a894,13,2026-07-05 12:30:20,Volvo EX30,18.88,114,2.49,47.01,2026-07-05,2026-07,12,16.99,30.02
7c16128d-b2c0-4394-a17f-29e170286046,9,2026-07-05 21:36:50,Renault Kwid E-Tech,22.12,120,2.49,55.08,2026-07-05,2026-07,21,19.91,35.17
a14923c2-f920-464c-8763-fcd01f15c7b6,24,2026-02-01 17:07:59,Renault Kwid E-Tech,38.19,90,2.1,80.2,2026-02-01,2026-02,17,34.37,45.83
b5b453ca-3d42-493c-8c9f-d3349bdf0377,30,2025-07-28 20:45:13,Porsche Taycan,31.92,28,2.29,73.1,2025-07-28,2025-07,20,28.73,44.37
03802b70-8d03-491e-8f8d-5238288b78b5,24,2026-02-09 21:08:40,BYD Seal,25.14,111,2.29,57.57,2026-02-09,2026-02,21,22.63,34.94
3985fb62-17dc-4eff-a872-13f98d605936,21,2026-02-16 18:04:28,GWM Ora 03,59.54,88,2.49,148.25,2026-02-16,2026-02,18,53.59,94.66
1d0bc9bd-e9b5-45cf-9766-5cdafe049059,26,2026-03-31 19:34:02,Renault Kwid E-Tech,49.54,88,2.29,113.45,2026-03-31,2026-03,19,44.59,68.86
a5d04d53-1e12-42e3-b272-92b6762172ed,6,2026-05-15 08:06:49,Porsche Taycan,22.41,98,2.29,51.32,2026-05-15,2026-05,8,20.17,31.15
eec259dc-7f95-497c-a76a-a6ced50755d9,4,2025-08-06 18:48:21,BYD Dolphin,58.29,32,2.49,145.14,2025-08-06,2025-08,18,52.46,92.68
b495db4e-8245-4fb4-8ab7-706eb77350ca,17,2025-11-24 13:32:47,Volvo EX30,35.94,70,2.1,75.47,2025-11-24,2025-11,13,32.35,43.12
7b85179a-d5b0-47e0-aa5d-932b45ff2c83,4,2026-03-09 22:09:22,Volvo EX30,59.89,73,2.49,149.13,2026-03-09,2026-03,22,53.9,95.23
74eff545-3e65-4603-b8e3-654bfaf14ff0,13,2025-08-27 09:53:46,GWM Ora 03,17.08,120,2.29,39.11,2025-08-27,2025-08,9,15.37,23.74
30cbd755-6232-417a-a507-41818d1fb540,27,2025-10-28 22:30:22,Porsche Taycan,33.81,77,2.49,84.19,2025-10-28,2025-10,22,30.43,53.76
bf0d073d-821c-4336-9970-cf60ebff8d15,1,2025-12-25 08:19:02,Renault Kwid E-Tech,50.51,63,1.99,100.51,2025-12-25,2025-12,8,45.46,55.05
11df12d7-dd30-4e89-a2f2-35f2e11b868d,19,2026-06-11 09:43:51,BYD Seal,18.22,90,2.1,38.26,2026-06-11,2026-06,9,16.4,21.86
dabac50d-ca3d-4859-85ce-099c46b82659,29,2025-10-04 16:35:27,GWM Ora 03,57.92,100,2.1,121.63,2025-10-04,2025-10,16,52.13,69.5
c9a7d91f-ef2a-4713-9702-10496a39aaa6,27,2025-10-17 11:40:42,Nissan Leaf,31.61,45,1.99,62.9,2025-10-17,2025-10,11,28.45,34.45
00a81de9-d20f-47d0-8465-6d6b81fb18b3,9,2026-03-02 19:24:00,Renault Kwid E-Tech,45.24,110,2.1,95.0,2026-03-02,2026-03,19,40.72,54.28
d664d264-4c6e-47ff-b9de-7a3a486822b9,13,2025-08-16 09:51:55,BYD Seal,36.84,78,2.29,84.36,2025-08-16,2025-08,9,33.16,51.2
a8f1e091-ffb8-402d-9475-dbc996418ced,22,2025-09-11 14:42:55,GWM Ora 03,34.47,98,2.29,78.94,2025-09-11,2025-09,14,31.02,47.92
7250ee18-260a-4962-9d81-b7f57d5911c6,30,2026-01-31 09:22:22,Porsche Taycan,52.28,110,2.1,109.79,2026-01-31,2026-01,9,47.05,62.74
551ac8ea-585a-4afa-bbfd-cc1289e06ab3,11,2025-12-14 08:43:08,BYD Dolphin,25.66,43,2.1,53.89,2025-12-14,2025-12,8,23.09,30.8
6090d697-8b1e-4b9d-834b-9fbb8d4a75b8,21,2026-01-22 10:32:24,GWM Ora 03,30.91,74,2.1,64.91,2026-01-22,2026-01,10,27.82,37.09
de9e3757-5260-401e-aecf-67d2749176f4,20,2025-10-18 21:40:34,BYD Seal,44.67,82,2.1,93.81,2025-10-18,2025-10,21,40.2,53.61
3d225c30-b28f-41de-bb14-0bc3304b8590,14,2025-12-09 10:11:20,BYD Dolphin,52.1,82,1.99,103.68,2025-12-09,2025-12,10,46.89,56.79
db23aa8c-3bca-4f85-a20a-60ac9261549d,16,2025-09-22 12:52:24,Porsche Taycan,58.19,82,2.49,144.89,2025-09-22,2025-09,12,52.37,92.52
517400f8-0b2c-482a-a928-8e92c68a152f,29,2026-02-12 20:31:10,Renault Kwid E-Tech,14.13,48,1.99,28.12,2026-02-12,2026-02,20,12.72,15.4
e9d68f23-b489-4070-b914-f8a8bea4ff31,28,2025-12-11 07:17:14,GWM Ora 03,36.88,92,2.1,77.45,2025-12-11,2025-12,7,33.19,44.26
fd08b32c-62d6-4e93-a198-5d54cfb87e6f,28,2026-03-25 23:32:07,Nissan Leaf,38.64,66,2.29,88.49,2026-03-25,2026-03,23,34.78,53.71
a6eab79e-d21c-42f8-8ada-4f80a9e782d4,16,2026-04-18 07:48:46,BYD Dolphin,32.07,114,2.1,67.35,2026-04-18,2026-04,7,28.86,38.49
f6febc0e-7ecd-4baf-a6f0-5fcffb16e5db,9,2026-06-14 13:19:55,Volvo EX30,59.97,31,2.49,149.33,2026-06-14,2026-06,13,53.97,95.36
f72169bb-8096-4718-a051-acef097a1e10,26,2026-02-24 09:49:51,Nissan Leaf,21.85,100,2.29,50.04,2026-02-24,2026-02,9,19.67,30.37
19b17e80-dea4-4e17-94fd-9ad39716108e,29,2026-02-19 11:39:08,BYD Dolphin,49.24,92,2.1,103.4,2026-02-19,2026-02,11,44.32,59.08
1986b4b2-70b7-4868-9854-80f0dfcaf0b7,26,2026-01-10 23:17:38,Volvo EX30,36.94,57,2.29,84.59,2026-01-10,2026-01,23,33.25,51.34
03edd1f8-74f9-4d17-a912-b4bf86a4bae4,5,2026-05-04 14:54:32,Renault Kwid E-Tech,59.27,120,1.99,117.95,2026-05-04,2026-05,14,53.34,64.61
def57689-68f4-4bce-a4e7-5e8eb8f21423,8,2026-02-10 07:17:55,BYD Seal,42.79,111,2.1,89.86,2026-02-10,2026-02,7,38.51,51.35
1327f1bc-2784-478f-b84f-16b3a79fbfaf,5,2025-12-26 13:48:53,Nissan Leaf,43.81,100,2.49,109.09,2025-12-26,2025-12,13,39.43,69.66
43d88870-f81d-4aa1-8812-0a8e78308930,15,2025-11-29 19:24:28,Nissan Leaf,13.78,115,1.99,27.42,2025-11-29,2025-11,19,12.4,15.02
65c17795-b155-46bc-9f8d-ed9756abf2f1,28,2025-12-04 17:29:31,Renault Kwid E-Tech,26.36,113,1.99,52.46,2025-12-04,2025-12,17,23.72,28.74
541cdfcd-da0d-4a5f-948f-8b74a65bb1f2,29,2025-08-31 20:40:42,Nissan Leaf,44.86,70,1.99,89.27,2025-08-31,2025-08,20,40.37,48.9
889b78d5-dbfd-497e-aca2-b148da330aa1,30,2025-11-03 19:52:13,Volvo EX30,34.74,63,2.29,79.55,2025-11-03,2025-11,19,31.27,48.28
a075e927-5110-4492-b442-7e0b61484bb3,24,2026-04-21 10:36:54,Renault Kwid E-Tech,34.27,26,2.29,78.48,2026-04-21,2026-04,10,30.84,47.64
7cea2045-c268-483e-a32f-2e63b7fddd71,4,2025-08-07 09:40:50,Renault Kwid E-Tech,51.84,40,1.99,103.16,2025-08-07,2025-08,9,46.66,56.5
9e11d2cd-0930-4ef6-8a80-068ddf547e50,23,2026-02-25 20:00:27,Volvo EX30,20.12,40,2.1,42.25,2026-02-25,2026-02,20,18.11,24.14
af34cf65-a193-44b2-bc19-e71d118405ad,24,2025-12-02 08:41:23,Porsche Taycan,22.52,41,2.29,51.57,2025-12-02,2025-12,8,20.27,31.3
3a3c8a71-ff57-4e2b-8991-ab9bebc2026f,16,2025-08-10 18:40:19,Porsche Taycan,46.3,31,2.1,97.23,2025-08-10,2025-08,18,41.67,55.56
fa745761-6f18-4108-9723-199dbf2c14a0,21,2026-07-10 09:00:13,BYD Seal,33.84,86,2.1,71.06,2026-07-10,2026-07,9,30.46,40.6
b4323070-a23d-4c2f-82a7-96891933918c,16,2026-06-28 20:00:00,Porsche Taycan,44.78,36,1.99,89.11,2026-06-28,2026-06,20,40.3,48.81
2a96e1e2-7194-4ae2-99ba-d7aedf615a5c,4,2026-03-16 08:14:24,Volvo EX30,14.47,67,1.99,28.8,2026-03-16,2026-03,8,13.02,15.78
0769165f-e746-4cb9-8ca9-cf07b1aa0f6a,23,2025-12-15 10:24:49,Porsche Taycan,50.67,38,2.1,106.41,2025-12-15,2025-12,10,45.6,60.81
0e5dd462-cbd0-4ef2-930a-37df0bc61066,17,2025-08-19 22:36:00,Volvo EX30,40.52,112,2.1,85.09,2025-08-19,2025-08,22,36.47,48.62
6e417d47-5ff5-45ea-9bc4-40f14b1a269b,7,2025-11-01 10:58:26,BYD Dolphin,40.8,32,2.49,101.59,2025-11-01,2025-11,10,36.72,64.87
697c3923-87fa-441a-be83-b91f25440fe0,13,2025-09-24 09:37:46,Renault Kwid E-Tech,29.2,37,2.49,72.71,2025-09-24,2025-09,9,26.28,46.43
2e183554-cae2-4e66-ae8a-781390e0a95b,28,2025-11-18 14:41:05,Porsche Taycan,22.41,23,2.29,51.32,2025-11-18,2025-11,14,20.17,31.15
9c07a751-1437-4509-acd1-586a2b840c67,27,2026-06-17 15:13:33,GWM Ora 03,40.35,57,2.1,84.74,2026-06-17,2026-06,15,36.32,48.42
aee1e86b-9ea5-46aa-a1ee-6c5bdeef580f,18,2026-06-10 07:50:57,GWM Ora 03,49.69,34,2.1,104.35,2026-06-10,2026-06,7,44.72,59.63
9549c931-e9af-499d-bf67-1eec3da70577,14,2025-11-15 21:40:38,Volvo EX30,13.55,36,1.99,26.96,2025-11-15,2025-11,21,12.2,14.76
a34db7c5-760d-4bbb-bb70-b3a124a35cf2,28,2026-01-29 19:23:34,BYD Dolphin,44.15,22,2.49,109.93,2026-01-29,2026-01,19,39.74,70.19
aab612c9-415d-474a-b5a6-69814104a8b5,29,2026-05-11 08:00:16,GWM Ora 03,20.79,84,1.99,41.37,2026-05-11,2026-05,8,18.71,22.66
771ad655-cdfc-4ee0-a61e-de900267deb3,3,2025-12-08 22:49:26,Porsche Taycan,31.18,88,2.49,77.64,2025-12-08,2025-12,22,28.06,49.58
8beddb12-ad77-482f-89a2-3a89e6b5a92c,29,2026-04-16 10:17:05,BYD Seal,25.5,88,2.1,53.55,2026-04-16,2026-04,10,22.95,30.6
f1faf665-7115-43f3-92e8-9d1028711733,11,2025-12-29 18:37:40,Porsche Taycan,48.16,75,1.99,95.84,2025-12-29,2025-12,18,43.34,52.5
4c955f6a-966b-4964-bcd6-bdca5876fd09,17,2025-11-14 07:15:05,Nissan Leaf,56.23,97,1.99,111.9,2025-11-14,2025-11,7,50.61,61.29
b0b862ef-6c9f-42b9-b647-8986a3917c99,4,2025-08-12 15:42:47,BYD Dolphin,42.9,110,2.1,90.09,2025-08-12,2025-08,15,38.61,51.48
4d57d880-d865-469a-b4f3-310340066ff2,6,2025-09-23 06:10:31,Volvo EX30,57.65,36,2.29,132.02,2025-09-23,2025-09,6,51.88,80.14
da743152-627b-41a1-bfd6-f23232ffe294,9,2025-11-29 09:49:57,Nissan Leaf,11.47,28,2.49,28.56,2025-11-29,2025-11,9,10.32,18.24
61a11729-3cb9-4350-9b4d-a0fe7bb38605,18,2025-11-26 08:31:29,Renault Kwid E-Tech,35.54,92,1.99,70.72,2025-11-26,2025-11,8,31.99,38.73
4bbe4aff-9326-4ffd-9be4-bf5192698698,8,2025-10-08 17:10:16,Porsche Taycan,48.67,85,1.99,96.85,2025-10-08,2025-10,17,43.8,53.05
059dd55d-4b94-4e30-b303-f438fe2110d0,18,2025-07-16 07:54:55,Volvo EX30,10.61,69,1.99,21.11,2025-07-16,2025-07,7,9.55,11.56
6553867d-a881-4fd3-947d-577bfa5a91ca,8,2025-09-29 11:59:54,Volvo EX30,11.77,51,2.49,29.31,2025-09-29,2025-09,11,10.59,18.72
dd750e98-90e0-495f-8212-b554464458b4,4,2026-02-13 16:17:52,Nissan Leaf,13.89,106,2.29,31.81,2026-02-13,2026-02,16,12.5,19.31
f93e08d5-bea2-4dfe-873f-6e1baf908e3c,15,2025-08-10 11:14:51,BYD Dolphin,35.79,79,1.99,71.22,2025-08-10,2025-08,11,32.21,39.01
bec39a37-9b3d-44bd-a91e-314e0c8e29e3,14,2025-12-06 15:20:05,BYD Seal,37.65,57,1.99,74.92,2025-12-06,2025-12,15,33.88,41.04
e726be23-e776-4886-9534-ee1d7f2984f5,21,2026-04-29 15:47:39,GWM Ora 03,22.13,118,2.29,50.68,2026-04-29,2026-04,15,19.92,30.76
3ae909fe-cc82-48da-8696-f5e64944051b,16,2025-10-23 23:48:50,BYD Dolphin,22.26,49,1.99,44.3,2025-10-23,2025-10,23,20.03,24.27
3810ae66-5a31-44cc-8d4b-69a99b689c88,13,2026-04-18 17:40:53,BYD Dolphin,44.67,117,1.99,88.89,2026-04-18,2026-04,17,40.2,48.69
402913ec-9ef2-493e-b0ac-7d7ba2f963a3,7,2026-06-16 18:54:47,Nissan Leaf,46.36,50,1.99,92.26,2026-06-16,2026-06,18,41.72,50.54
c478f6f1-b88e-4318-816d-83edad81f8bd,2,2026-02-14 21:03:09,BYD Seal,45.58,86,1.99,90.7,2026-02-14,2026-02,21,41.02,49.68
